-49.16071, 107.1647
-49.30879, 107.1351
-49.47136, 107.1026
-49.61765, 107.0733
-49.75071, 107.0467
-49.89824, 107.0172
-50.04109, 106.9886
-50.17395, 106.962
-50.32635, 106.9315
-50.48158, 106.9005
-50.61153, 106.8744
-50.76013, 106.8447
-50.91378, 106.8139
-51.04783, 106.7871
-51.19068, 106.7585
-51.34126, 106.7283
-51.47931, 106.7007
-51.62096, 106.6723
-51.76854, 106.6427
-51.90091, 106.6161
-52.04513, 106.5868
-52.20007, 106.5552
-52.33941, 106.5268
-52.48662, 106.4969
-52.64764, 106.4642
-52.79708, 106.4337
-52.93733, 106.4052
-53.08878, 106.3743
-53.23704, 106.3441
-53.36957, 106.3172
-53.51459, 106.2876
-53.66258, 106.2575
-53.79906, 106.2297
-53.94669, 106.1997
-54.09377, 106.1698
-54.23277, 106.1416
-54.38094, 106.1115
-54.52563, 106.082
-54.65786, 106.0551
